GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,IELTS,Internship,Work_Experience,Projects,Chance_of_Admit
304,91,4,3.9,3.4,6.53,1,5.6,1,1,4,0.3
267,82,1,4.3,1.7,7.78,0,7.0,1,2,3,0.16
312,112,2,1.5,1.1,6.51,1,8.4,2,3,5,0.51
314,89,5,3.8,2.3,6.35,1,7.0,1,2,2,0.31
291,110,5,4.7,2.1,8.36,0,8.3,4,0,2,0.57
310,94,4,3.3,4.2,9.82,1,8.4,4,3,3,0.62
303,86,5,1.7,2.5,9.35,0,8.5,2,3,3,0.53
329,115,5,1.5,3.9,9.1,0,7.6,1,5,6,0.88
277,93,2,2.0,1.1,8.91,1,7.9,2,0,1,0.39
281,93,2,1.4,1.1,9.59,0,6.4,4,1,3,0.42
296,82,4,3.1,1.1,9.01,1,5.8,1,2,1,0.34
315,82,1,1.3,1.9,8.51,0,7.4,4,0,4,0.47
318,101,4,1.9,2.5,7.46,1,5.5,1,2,1,0.52
262,98,3,2.8,3.4,6.4,1,7.1,3,2,2,0.21
287,114,5,2.9,4.9,7.84,0,5.9,4,1,5,0.53
333,91,1,3.3,2.4,9.7,1,5.9,0,2,2,0.65
294,84,2,3.8,1.2,8.33,1,8.5,1,5,1,0.33
320,89,3,1.2,1.8,6.74,1,7.7,3,0,7,0.47
313,120,3,1.3,4.6,8.6,1,7.8,3,2,6,0.78
322,112,5,1.2,3.8,7.86,0,6.9,3,2,2,0.5
338,92,2,2.7,4.2,9.73,1,6.9,4,1,6,0.81
266,114,1,1.2,1.5,6.64,0,6.6,0,2,4,0.27
335,111,2,4.0,1.5,8.85,0,7.0,3,3,6,0.76
308,90,5,1.9,1.4,8.73,0,7.6,2,4,7,0.61
290,117,3,4.8,4.4,9.93,1,6.2,1,5,6,0.73
317,103,5,2.9,1.8,8.26,0,6.4,1,3,4,0.62
320,114,4,2.8,3.6,9.49,1,7.2,0,1,6,0.76
283,98,3,4.1,3.1,6.1,0,6.8,0,5,7,0.27
279,85,5,3.9,3.2,6.49,0,8.4,4,2,5,0.25
296,119,1,3.4,1.8,7.38,1,8.4,2,0,7,0.54
263,114,1,4.7,3.5,8.48,0,6.7,1,2,5,0.42
279,83,1,2.7,1.2,7.8,1,7.1,3,5,4,0.29
319,112,4,4.2,5.0,6.81,1,8.9,3,2,4,0.58
283,92,2,2.5,1.1,8.36,1,8.4,1,1,6,0.5
309,115,1,4.4,1.2,8.27,0,6.3,2,2,2,0.58
308,98,4,2.0,2.3,8.1,1,6.5,2,0,4,0.6
310,91,1,2.2,4.3,6.36,1,5.8,3,0,1,0.29
295,90,4,3.7,2.0,9.71,1,7.9,1,4,2,0.46
325,85,1,1.9,2.9,8.37,0,6.6,3,4,7,0.52
338,91,2,1.9,1.1,7.06,1,7.4,4,2,3,0.47
293,106,5,2.2,1.3,8.75,1,8.2,1,0,7,0.63
295,120,1,3.7,3.4,7.27,0,8.4,2,2,5,0.48
265,104,5,4.6,1.8,8.02,0,6.6,3,3,5,0.41
298,82,1,3.7,3.8,7.36,1,6.3,0,1,5,0.31
301,82,2,4.3,4.1,9.52,1,8.5,0,1,2,0.5
317,99,5,3.2,4.4,9.98,1,6.8,4,0,4,0.77
271,107,4,1.3,1.5,6.64,1,8.4,0,3,1,0.29
262,102,1,1.4,2.8,6.09,1,6.0,4,0,3,0.11
277,82,1,3.2,4.8,6.88,0,8.7,4,3,5,0.22
299,103,4,2.3,4.1,8.36,0,7.2,2,5,7,0.6
280,119,2,1.9,1.5,6.7,1,6.1,2,0,2,0.37
274,85,3,2.9,3.0,9.25,1,7.4,1,4,1,0.31
285,99,1,3.7,4.7,7.63,1,8.5,3,2,4,0.39
267,90,4,2.5,2.8,8.44,1,6.9,0,1,3,0.33
301,111,3,4.2,4.3,7.82,0,6.1,3,1,7,0.54
303,106,1,4.0,3.0,9.61,1,7.5,3,5,5,0.66
273,100,5,3.9,1.4,6.14,1,8.4,4,3,4,0.33
337,92,4,4.9,1.6,8.92,0,5.9,0,4,2,0.65
261,101,5,2.2,1.2,8.61,1,5.6,2,3,5,0.44
296,114,2,3.6,1.8,8.6,0,5.7,3,4,2,0.52
328,101,3,4.4,4.6,7.66,1,6.3,4,3,4,0.6
297,107,4,3.3,3.6,6.06,1,5.5,2,0,3,0.37
300,100,1,4.2,4.0,8.76,0,7.0,4,5,5,0.55
321,97,1,2.7,3.5,9.32,1,7.9,3,0,5,0.65
319,110,3,3.4,2.5,6.34,1,8.0,3,1,7,0.51
273,116,5,1.2,1.9,7.77,1,7.7,3,5,6,0.5
261,100,5,4.9,4.7,6.65,0,6.5,0,3,1,0.19
329,93,4,4.2,3.1,8.44,0,8.1,0,5,5,0.62
276,104,4,4.5,2.9,9.14,1,7.5,3,3,1,0.49
287,106,5,3.8,5.0,8.67,0,8.5,0,0,4,0.5
325,119,4,1.7,2.5,7.27,1,7.2,4,3,6,0.69
294,102,5,1.1,4.4,6.56,0,6.1,4,1,4,0.4
264,110,3,4.5,4.4,9.18,1,7.7,1,5,7,0.6
324,108,4,2.6,1.9,7.3,0,6.0,2,1,3,0.6
299,109,5,2.1,1.4,6.09,1,8.9,4,3,4,0.42
335,105,4,3.2,4.9,8.29,1,8.0,2,1,3,0.69
315,99,1,2.7,2.7,6.99,0,8.1,1,1,2,0.45
295,117,1,3.6,1.0,9.36,1,7.9,1,3,6,0.68
304,98,2,2.9,3.0,6.57,0,5.8,2,3,7,0.43
282,106,5,3.8,3.5,7.74,0,7.1,3,0,1,0.4
306,104,2,4.4,4.1,7.01,1,7.8,2,0,2,0.33
290,119,5,1.8,4.8,8.76,1,6.3,4,4,7,0.72
270,117,4,2.3,4.7,8.19,0,7.9,2,3,3,0.5
269,102,5,2.7,4.8,9.16,1,8.4,4,4,5,0.51
326,108,1,4.8,1.1,7.83,1,6.5,4,3,1,0.53
273,94,4,2.5,3.8,6.02,1,6.2,4,4,2,0.25
339,82,1,2.5,1.9,6.86,0,8.6,3,2,2,0.39
333,89,4,3.6,1.8,10.0,0,5.5,3,3,7,0.75
269,94,5,2.7,4.2,7.62,1,6.4,1,1,2,0.33
335,95,5,4.8,2.7,8.48,0,6.9,0,4,4,0.77
260,96,1,4.6,4.7,9.62,0,7.9,3,2,5,0.43
264,98,3,3.1,1.2,6.08,0,9.0,3,2,2,0.14
279,90,5,3.6,4.2,8.64,1,6.8,1,0,2,0.42
267,84,3,1.2,1.5,7.15,1,8.8,1,2,2,0.26
302,84,4,3.8,1.7,7.12,1,6.8,1,4,6,0.42
335,93,3,3.8,2.9,6.9,1,7.9,2,2,5,0.57
260,105,1,2.4,2.6,9.29,0,6.1,4,2,2,0.41
316,87,2,1.9,2.9,7.49,0,7.1,3,0,1,0.4
323,84,2,4.7,4.8,6.27,1,8.5,4,0,6,0.37
287,86,1,2.7,3.6,6.39,1,6.6,0,3,7,0.27
296,95,2,3.6,2.2,6.59,0,5.9,1,5,4,0.28
306,93,1,1.1,1.7,9.6,1,7.3,0,1,4,0.57
335,116,5,2.7,2.7,7.71,1,7.0,1,2,2,0.73
296,120,3,4.3,2.8,9.66,1,6.3,1,1,5,0.72
308,83,2,2.6,3.4,9.27,1,8.7,0,2,5,0.55
303,115,5,3.4,2.1,9.35,1,7.6,4,5,3,0.71
315,96,2,1.8,4.1,7.15,1,6.7,0,0,3,0.4
287,115,4,2.7,1.4,7.09,0,9.0,2,4,1,0.41
338,85,1,4.7,3.2,8.24,0,6.0,3,5,1,0.53
265,95,1,3.3,3.5,7.67,1,8.5,3,3,6,0.26
320,108,5,4.6,1.8,8.04,1,6.3,4,2,5,0.7
279,115,4,4.6,4.3,6.21,0,6.3,4,4,1,0.26
337,117,3,4.8,3.5,9.89,0,7.2,4,0,3,0.91
261,116,4,4.6,3.6,6.23,1,7.8,0,5,5,0.34
332,89,4,1.0,3.0,6.72,1,7.9,0,3,3,0.42
296,120,3,4.7,4.6,8.71,1,5.6,0,1,2,0.66
279,115,3,1.5,3.8,6.62,0,6.5,1,3,7,0.38
285,108,4,1.2,2.5,6.43,1,7.8,0,1,6,0.36
288,93,2,1.2,2.0,6.61,1,8.6,3,2,7,0.36
260,83,2,2.4,1.3,6.25,0,7.8,3,5,7,0.16
294,115,4,3.5,1.7,7.01,0,6.4,1,1,2,0.46
329,92,2,2.6,5.0,7.08,1,7.3,0,1,1,0.44
318,97,3,1.1,2.6,7.99,1,7.8,0,3,3,0.55
328,112,3,2.9,4.6,7.75,0,6.0,2,2,5,0.63
292,100,2,2.8,1.7,7.89,1,7.4,2,0,5,0.46
310,95,3,4.0,2.7,8.46,1,7.2,3,3,1,0.53
337,94,1,2.1,4.8,6.92,0,6.7,4,2,6,0.45
271,84,3,1.9,1.4,6.54,1,7.7,3,5,3,0.19
279,85,4,2.0,3.4,9.52,0,7.7,1,4,7,0.43
312,117,5,2.2,4.7,8.54,1,8.9,0,0,1,0.62
302,82,2,3.4,4.8,6.24,0,7.0,2,5,7,0.3
309,91,2,2.9,4.4,9.84,0,7.4,3,1,5,0.58
288,115,3,2.3,4.4,8.77,0,6.1,1,4,2,0.51
316,112,3,2.5,3.6,6.61,0,7.4,4,1,6,0.51
298,115,5,2.5,1.9,9.88,1,5.6,3,2,3,0.72
315,112,5,4.9,3.9,7.46,0,6.0,0,0,1,0.56
302,110,4,1.9,4.9,9.94,1,6.1,0,5,2,0.72
309,100,1,4.3,3.1,6.41,0,7.7,2,0,4,0.32
282,106,4,3.8,2.0,6.64,0,7.5,1,3,3,0.26
303,106,2,1.0,3.3,8.63,0,8.3,4,2,5,0.57
297,87,3,5.0,3.8,6.09,1,7.1,4,1,5,0.33
282,116,4,4.0,1.8,6.07,0,7.2,1,1,4,0.35
304,111,3,3.7,3.9,9.17,1,6.1,2,5,3,0.65
311,105,3,2.6,3.3,6.67,0,8.1,0,1,1,0.47
339,81,4,3.2,3.4,9.68,1,5.5,4,1,3,0.73
309,91,4,2.0,2.2,7.7,1,7.0,1,0,3,0.4
267,101,5,1.1,1.6,9.49,1,6.2,2,0,6,0.54
260,96,1,4.3,3.5,7.67,1,8.2,0,1,6,0.3
267,86,5,4.6,3.3,8.12,1,7.9,1,3,4,0.29
288,83,1,1.6,2.4,7.27,1,8.0,2,4,7,0.31
264,116,4,4.1,2.2,8.63,0,6.0,3,2,5,0.5
306,117,1,4.0,2.4,7.27,1,7.8,1,1,2,0.5
293,111,2,1.7,3.0,6.89,0,7.9,4,2,5,0.37
324,90,5,2.7,4.9,6.32,0,5.5,1,1,3,0.46
314,80,5,2.7,4.1,6.23,1,6.6,0,5,7,0.39
302,104,5,4.0,4.4,7.22,1,5.8,1,5,5,0.48
333,103,3,4.4,3.0,8.95,0,7.9,0,3,4,0.74
289,96,3,1.4,3.1,6.82,0,6.2,2,4,6,0.34
276,87,4,3.3,1.8,7.2,1,6.4,3,1,6,0.35
285,106,4,4.0,3.9,9.62,0,5.8,0,1,2,0.56
267,97,3,4.1,2.7,8.56,0,7.2,2,4,2,0.29
306,106,5,1.6,4.0,9.68,1,5.6,2,1,1,0.64
335,101,3,3.1,2.6,9.64,0,8.5,3,0,6,0.83
331,95,1,4.4,1.4,6.25,1,5.6,4,3,5,0.49
305,81,5,2.3,1.7,9.82,1,5.7,4,0,6,0.57
327,84,3,2.7,4.2,6.2,0,7.7,1,5,6,0.44
292,97,4,4.2,2.0,9.7,0,8.7,4,3,5,0.64
260,82,3,1.4,2.1,8.19,0,8.6,1,0,4,0.21
278,106,2,4.4,4.7,8.13,1,5.8,0,5,5,0.46
290,96,3,2.2,3.6,8.85,0,6.5,0,0,4,0.39
339,95,5,1.0,1.5,9.52,0,7.3,1,5,1,0.69
273,85,3,1.9,1.6,8.47,1,5.6,3,1,3,0.33
312,86,4,1.4,2.1,7.7,0,7.4,3,3,5,0.47
307,93,1,1.4,3.4,6.45,0,7.1,4,3,3,0.3
328,117,2,3.8,4.0,9.16,1,7.6,0,1,1,0.76
321,119,5,1.9,2.1,6.51,1,8.7,0,5,5,0.57
325,94,4,4.7,4.5,8.91,0,6.5,3,3,5,0.66
323,112,2,3.1,1.4,8.11,1,7.7,2,3,7,0.77
329,106,3,2.8,1.8,7.54,0,7.0,3,1,3,0.59
322,108,2,2.7,4.9,8.45,1,7.0,3,2,7,0.7
332,116,1,3.8,1.5,9.09,1,7.8,2,4,1,0.71
292,84,2,2.8,4.6,9.76,1,8.8,4,5,1,0.46
300,108,2,1.5,3.8,7.06,0,8.5,1,5,3,0.36
307,111,3,4.5,1.3,9.79,1,7.7,4,0,3,0.67
272,85,3,2.7,2.9,9.84,1,7.1,2,3,5,0.47
332,81,5,1.3,3.1,9.25,1,7.0,2,4,6,0.71
336,85,3,3.1,4.7,9.53,1,8.3,4,1,7,0.7
290,83,2,3.6,2.7,8.77,0,6.3,1,3,1,0.4
334,108,1,2.1,2.8,6.16,1,7.6,4,4,6,0.51
327,104,3,4.2,1.4,8.3,0,7.3,0,5,2,0.6
263,88,5,3.7,3.6,8.99,0,7.8,0,5,7,0.45
278,82,5,3.6,1.8,9.77,1,6.2,0,0,1,0.44
329,105,2,2.7,1.3,8.28,0,7.9,1,5,5,0.67
272,106,3,4.8,5.0,9.18,1,7.7,1,4,3,0.53
282,115,3,2.1,2.1,8.82,0,6.1,2,2,7,0.57
334,111,5,3.3,1.6,7.12,1,7.1,3,3,5,0.65
260,80,3,2.2,3.8,6.62,0,7.9,1,0,2,0.12
313,95,2,4.0,4.3,9.0,0,8.7,3,0,7,0.67
330,90,1,1.2,1.3,6.94,1,5.9,0,0,1,0.44
274,105,2,1.2,1.4,6.98,1,5.5,0,2,6,0.32
324,119,3,4.2,1.4,8.58,0,6.1,3,4,2,0.73
335,80,2,2.7,1.2,9.16,0,9.0,4,0,6,0.61
330,105,4,2.4,3.6,8.33,1,8.2,2,2,6,0.67
274,107,4,3.4,3.4,9.54,0,7.7,2,3,6,0.55
280,88,3,3.8,3.7,6.85,0,6.0,4,3,1,0.19
278,101,3,1.8,3.0,7.01,0,7.0,3,1,5,0.37
319,87,1,1.7,4.3,8.55,1,8.0,3,2,2,0.47
292,106,2,4.8,3.2,9.32,0,8.6,1,0,5,0.55
308,118,1,3.4,4.7,8.16,1,6.8,0,5,5,0.61
294,98,3,2.6,2.9,6.04,1,9.0,0,2,5,0.32
303,104,3,4.2,4.2,8.71,0,6.0,3,2,7,0.64
270,117,5,3.1,2.6,9.25,1,6.9,1,4,6,0.65
331,100,1,2.0,2.7,7.11,1,8.6,1,1,2,0.41
337,103,3,1.8,4.4,6.22,1,7.8,2,2,1,0.47
333,103,4,2.6,1.4,8.07,1,8.3,2,0,5,0.69
325,98,5,4.4,3.3,6.17,1,8.7,3,5,5,0.45
305,81,2,1.2,3.9,7.66,1,7.3,2,1,7,0.39
268,93,5,1.9,4.0,6.07,1,6.3,1,3,3,0.22
262,111,2,4.6,3.4,6.9,1,7.9,4,2,6,0.36
285,111,4,1.5,2.8,7.56,0,7.5,0,5,6,0.47
331,107,2,3.5,2.0,6.45,1,8.2,3,4,7,0.59
307,118,1,1.9,4.6,6.46,0,7.3,2,0,3,0.46
325,119,2,3.4,2.5,9.31,1,8.3,2,5,7,0.8
329,119,2,2.5,4.2,6.17,1,8.7,1,2,2,0.49
287,92,5,1.4,1.1,8.76,0,8.1,2,4,6,0.48
285,91,4,3.3,1.9,9.26,0,8.1,0,3,6,0.48
284,87,2,3.7,2.4,6.52,0,7.6,3,2,4,0.18
271,94,1,3.7,3.7,6.78,0,7.2,2,4,5,0.21
264,105,5,3.5,2.3,8.57,0,8.9,4,5,2,0.4
307,91,4,3.0,1.2,7.26,0,7.8,4,0,1,0.27
296,106,4,3.1,1.7,7.91,1,8.4,3,0,6,0.56
338,97,3,3.5,2.0,9.34,0,7.3,4,3,6,0.74
303,115,1,3.8,1.7,6.55,1,7.4,4,1,2,0.44
274,106,5,3.6,1.8,8.48,0,7.8,2,5,5,0.46
302,88,5,3.3,4.1,9.77,0,8.0,4,2,7,0.61
307,118,1,1.6,2.6,6.23,1,7.1,2,5,1,0.4
329,80,4,1.8,2.6,6.24,1,6.7,0,4,6,0.46
305,86,2,2.0,4.9,8.22,0,6.3,1,3,3,0.4
302,105,1,4.7,2.8,9.84,1,7.0,2,3,5,0.72
280,86,5,4.0,4.7,6.88,0,6.2,1,5,3,0.28
282,86,1,3.2,2.2,7.32,0,7.0,2,5,5,0.25
339,87,4,2.0,2.6,6.39,1,8.6,2,4,7,0.5
306,95,3,1.4,2.6,7.45,0,8.9,3,1,6,0.44
274,82,3,4.6,3.2,6.18,1,7.5,2,5,1,0.11
284,89,2,4.6,3.3,7.56,1,6.0,4,1,5,0.32
295,86,2,1.4,2.0,8.22,1,7.0,4,3,5,0.46
334,100,4,4.2,4.2,9.9,0,7.6,2,3,7,0.8
310,116,2,2.8,3.0,9.27,0,6.8,0,3,2,0.7
274,110,3,2.3,1.0,9.29,1,6.2,4,3,4,0.52
327,102,4,4.0,3.4,6.91,0,6.3,1,3,2,0.43
280,106,4,3.5,4.2,6.35,0,7.2,0,2,4,0.24
272,101,4,4.1,2.0,8.41,1,6.3,1,2,4,0.42
278,118,1,1.3,1.2,8.08,1,6.4,2,2,6,0.49
293,106,2,2.3,4.2,8.07,0,8.6,2,0,1,0.4
337,83,5,2.3,4.9,6.44,1,8.2,2,2,5,0.52
327,103,3,2.3,1.3,7.98,0,5.7,4,5,3,0.56
311,102,2,3.0,4.8,6.6,0,6.6,0,2,5,0.34
286,98,3,2.1,2.4,7.69,1,7.4,1,5,4,0.43
288,82,2,2.8,4.8,6.25,1,5.7,3,1,4,0.26
287,106,5,2.5,3.6,9.43,0,7.9,0,3,6,0.65
294,82,3,3.9,4.6,6.05,0,6.8,1,4,1,0.13
267,107,5,3.4,4.1,9.76,0,6.9,3,5,2,0.53
275,96,3,3.6,1.1,9.45,1,6.4,0,1,4,0.47
295,110,1,1.8,1.3,9.01,1,6.7,0,0,4,0.55
289,89,1,2.3,3.1,9.93,1,8.5,2,1,2,0.5
277,101,3,1.1,1.5,6.22,1,8.3,0,4,3,0.26
261,109,3,1.4,2.8,8.57,0,8.8,1,1,2,0.38
308,100,5,2.1,4.8,9.4,0,7.9,2,1,2,0.69
336,115,4,1.3,2.2,6.51,0,7.5,0,2,7,0.64
263,102,3,3.4,3.0,8.34,0,6.4,2,0,2,0.38
334,117,2,5.0,2.5,7.58,1,7.8,3,5,4,0.78
266,91,2,1.4,3.5,7.74,1,8.7,1,2,3,0.25
333,104,2,4.3,1.8,9.65,1,5.7,3,4,1,0.75
298,99,1,1.5,2.0,8.15,0,7.1,1,0,1,0.44
272,86,5,3.7,4.4,6.37,0,6.0,4,5,1,0.15
290,108,1,3.6,4.2,9.75,1,8.3,3,5,6,0.64
330,108,2,4.6,4.2,6.74,0,7.6,4,4,5,0.64
322,92,3,1.5,4.1,9.57,0,8.6,2,4,5,0.71
315,82,2,2.3,2.8,9.88,0,5.7,3,5,1,0.45
301,81,3,1.4,3.9,9.51,0,8.7,0,1,3,0.54
320,95,5,2.6,2.5,8.71,0,5.7,1,1,2,0.65
301,109,4,4.6,1.4,8.97,1,6.5,0,1,2,0.67
315,117,3,4.1,2.6,8.8,1,6.0,0,1,4,0.75
295,85,1,3.9,1.6,7.84,0,6.0,2,0,7,0.44
327,86,2,3.1,2.6,7.1,0,6.1,2,5,4,0.46
266,84,2,4.5,2.2,7.14,0,7.2,0,2,4,0.19
313,86,2,2.8,3.4,8.92,1,8.2,0,0,2,0.52
260,113,3,1.6,2.4,8.5,0,8.6,0,1,6,0.41
303,111,5,4.4,3.8,8.34,0,7.5,1,3,5,0.56
304,92,3,2.1,3.0,8.61,0,6.1,2,4,5,0.54
306,109,1,1.2,4.7,9.1,0,5.8,3,5,6,0.67
272,104,2,1.5,1.4,8.99,1,7.2,2,1,7,0.52
281,100,3,3.4,3.8,6.42,0,8.2,0,1,7,0.28
280,100,2,3.4,3.7,7.45,1,7.7,3,4,1,0.28
268,107,1,2.0,4.8,7.06,0,7.5,3,4,4,0.27
285,99,4,3.9,2.5,8.15,0,5.7,3,2,5,0.48
268,113,4,4.1,2.2,6.25,0,6.9,2,0,4,0.38
274,84,4,4.7,1.7,9.05,0,7.4,0,5,2,0.36
269,97,2,3.3,2.1,6.43,0,7.6,0,4,3,0.19
301,118,3,4.1,3.0,7.09,0,5.5,4,5,4,0.55
331,90,2,4.0,4.4,9.13,1,6.2,1,0,7,0.69
283,96,5,2.0,2.1,6.21,0,8.8,2,5,1,0.24
339,101,3,2.2,1.6,8.64,1,7.3,4,1,3,0.74
308,116,1,2.9,2.1,9.7,1,8.0,4,3,3,0.77
285,99,4,1.1,1.4,8.47,0,6.6,4,3,5,0.48
296,85,3,2.2,4.7,8.85,1,7.5,2,2,3,0.44
327,113,3,2.9,4.5,9.17,0,6.7,1,2,1,0.72
309,93,4,1.4,2.2,6.89,0,6.5,3,2,7,0.37
283,102,1,1.5,2.0,8.32,0,6.9,1,3,5,0.44
278,99,2,2.9,4.6,7.24,0,7.1,1,4,6,0.37
319,92,2,3.9,1.0,7.0,1,6.7,0,4,3,0.5
298,120,3,4.3,3.4,6.77,1,6.4,4,4,3,0.53
333,111,4,3.2,4.7,8.34,0,7.7,4,1,6,0.64
277,105,5,2.9,3.0,9.18,1,6.8,3,0,7,0.66
278,93,1,2.5,1.0,9.5,0,6.2,0,1,1,0.46
295,115,2,1.8,1.9,7.71,0,8.2,3,5,7,0.5
333,87,1,1.6,4.7,7.49,1,8.0,2,2,6,0.51
314,119,1,4.2,1.1,8.75,0,8.6,0,2,5,0.74
328,101,1,2.9,2.6,9.12,1,7.4,4,4,5,0.7
306,101,4,4.2,4.2,7.01,1,6.5,3,1,7,0.48
308,95,4,3.8,4.4,7.19,0,8.5,0,1,6,0.43
292,106,4,1.8,2.9,8.13,1,6.5,0,4,7,0.68
280,89,3,3.0,1.9,7.78,1,7.8,1,0,7,0.42
340,104,4,2.8,3.4,8.82,0,6.2,0,0,3,0.72
281,110,3,2.7,2.1,8.02,1,7.7,0,1,6,0.57
307,100,2,3.2,2.0,6.45,1,8.4,4,1,1,0.35
296,106,2,4.9,4.2,6.66,1,7.4,2,0,6,0.47
274,96,2,4.3,1.6,9.61,1,7.1,3,3,2,0.49
294,112,2,4.6,1.0,6.91,0,9.0,2,3,1,0.36
330,110,2,1.1,2.3,6.2,0,5.6,0,2,3,0.5
291,105,4,1.6,3.0,8.93,1,6.7,4,1,3,0.59
270,100,5,1.3,3.8,8.74,1,8.7,4,0,2,0.48
269,115,4,2.1,4.1,8.4,0,7.7,4,4,2,0.52
332,80,5,2.8,3.7,8.01,0,7.4,4,4,5,0.63
337,83,4,3.6,3.5,9.88,1,7.7,1,3,6,0.77
336,83,2,3.0,3.7,6.48,1,6.6,0,0,3,0.33
316,105,1,4.6,2.1,8.04,0,5.7,1,3,5,0.59
284,83,5,4.8,2.5,8.26,1,6.5,1,3,7,0.43
261,88,1,1.7,3.5,6.09,1,6.7,0,1,3,0.02
323,109,2,4.4,1.3,7.65,1,7.2,4,1,1,0.59
294,83,5,2.9,2.2,9.13,1,6.9,3,0,4,0.52
266,84,1,2.8,2.6,7.88,0,7.3,4,2,5,0.2
277,102,4,4.1,3.1,9.5,0,6.2,4,1,7,0.52
326,95,2,1.4,2.9,8.58,0,6.1,1,2,5,0.66
301,101,4,4.5,3.9,9.06,0,6.7,2,3,5,0.62
298,116,4,3.7,2.9,9.22,0,7.2,4,5,6,0.66
300,87,2,4.5,4.6,8.76,0,6.7,0,3,4,0.48
334,112,5,5.0,2.5,9.0,0,7.5,0,0,4,0.77
283,117,3,3.1,3.1,8.78,0,6.6,0,0,2,0.56
319,95,3,1.4,1.0,8.2,0,6.1,1,5,3,0.54
305,84,2,1.7,2.2,8.27,1,8.5,3,3,7,0.38
278,95,3,2.3,4.5,6.76,0,6.2,3,2,1,0.22
327,86,1,1.4,2.3,9.31,1,8.9,3,2,5,0.62
301,80,5,4.3,2.0,7.25,1,9.0,4,3,2,0.31
291,88,4,2.2,3.2,8.14,1,7.9,4,4,5,0.39
298,97,4,4.9,1.3,7.0,0,7.3,2,4,3,0.36
295,82,2,3.8,3.1,8.78,1,8.3,2,2,4,0.42
295,103,4,1.7,2.2,9.9,0,8.6,2,4,6,0.69
262,107,1,2.9,2.5,9.21,0,8.0,1,5,3,0.41
332,89,1,2.9,4.2,8.48,0,5.9,3,5,3,0.55
267,88,2,3.0,3.6,8.27,1,5.5,4,1,7,0.37
329,92,4,3.1,2.8,7.96,1,6.2,2,0,7,0.61
300,114,3,1.1,3.3,6.82,0,6.2,1,0,3,0.4
327,102,3,3.7,4.1,7.39,1,6.1,2,4,2,0.64
272,96,5,2.9,4.0,7.63,0,7.3,4,3,3,0.32
308,86,2,4.2,1.7,9.78,1,7.3,2,1,3,0.57
319,95,5,4.3,2.2,7.7,1,8.0,1,4,7,0.66
261,119,3,1.9,2.4,8.34,1,6.2,1,5,3,0.54
319,115,3,1.2,1.8,9.69,0,5.8,2,3,1,0.79
264,99,3,3.8,1.0,8.07,1,7.8,4,5,2,0.32
303,103,5,4.9,1.7,7.01,0,7.2,1,3,2,0.44
286,84,2,2.8,4.2,7.52,1,7.8,3,2,1,0.29
291,85,1,2.0,3.2,7.5,1,6.8,1,1,7,0.45
280,107,1,1.6,2.4,8.86,0,8.1,0,1,2,0.47
267,84,3,2.1,3.4,7.18,1,7.9,2,2,7,0.28
331,118,2,2.3,4.0,8.92,0,7.8,3,3,5,0.73
309,117,2,2.7,2.4,9.56,0,5.6,4,3,2,0.64
326,81,4,3.6,2.9,7.34,1,8.5,3,5,2,0.5
303,118,4,2.1,1.3,6.54,0,6.8,1,4,3,0.48
317,100,5,1.2,3.4,8.55,1,6.0,1,0,1,0.62
262,119,4,2.5,2.4,7.44,0,8.1,0,5,4,0.44
329,116,5,4.4,2.7,8.14,0,7.2,3,2,6,0.78
261,97,1,3.0,2.7,8.54,1,5.6,1,4,7,0.42
303,91,3,4.9,3.5,7.63,0,8.2,4,1,7,0.48
261,96,2,3.0,3.3,9.7,0,7.0,4,1,7,0.47
340,116,1,2.1,2.7,7.6,0,8.1,3,1,3,0.66
294,117,1,1.8,1.1,7.23,0,8.1,3,0,5,0.51
289,94,5,3.8,3.5,9.54,1,5.8,0,2,2,0.51
267,86,3,3.1,4.5,6.55,1,7.6,3,5,3,0.12
281,93,5,3.4,4.1,6.5,1,6.8,4,0,4,0.3
303,80,1,4.0,4.9,9.74,0,7.4,3,3,5,0.52
317,117,2,3.9,1.6,6.84,0,5.8,1,3,2,0.53
295,82,4,1.2,1.9,6.59,1,7.6,1,1,2,0.25
328,116,5,4.2,3.2,8.14,1,8.2,3,2,7,0.75
336,110,1,3.1,1.9,6.19,1,9.0,2,4,4,0.56
290,92,4,2.6,1.1,8.48,0,6.6,3,3,6,0.53
306,97,4,3.2,2.6,7.81,1,6.0,0,4,7,0.57
314,96,1,3.4,2.2,8.56,0,6.8,4,5,4,0.47
339,96,3,1.6,2.1,7.14,0,5.6,4,4,4,0.56
321,90,1,2.7,4.8,9.62,1,6.9,3,5,5,0.58
289,99,2,2.3,2.0,7.08,0,8.7,2,5,6,0.36
314,89,4,2.4,1.5,8.55,1,6.2,4,3,7,0.52
275,108,2,1.4,1.5,9.78,1,7.2,2,4,5,0.57
271,113,5,1.6,4.2,7.6,0,7.5,4,4,3,0.43
276,96,4,1.6,3.9,6.65,0,6.1,1,5,4,0.25
275,92,3,2.5,1.5,6.27,1,6.7,0,5,2,0.24
271,118,1,4.6,1.9,9.85,1,8.7,4,4,1,0.58
267,106,5,1.8,4.0,9.05,1,6.5,3,0,2,0.44
262,105,2,2.7,2.1,9.68,1,7.7,1,5,4,0.54
